latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,persistence_count
22.04258,83.73655,345.9,0.45,0.47,2025-01-08,710,N,VIIRS,n,2,314.15,12.42,D,2,243
25.6561,92.52279,325.76,0.41,0.61,2025-01-27,614,N,VIIRS,n,2,290.05,2.89,D,0,1
19.23532,78.7813,344.49,0.52,0.41,2025-03-06,740,N,VIIRS,n,2,314.0,9.85,D,0,5
20.78522,85.25996,310.02,0.54,0.42,2025-02-25,1939,N,VIIRS,n,2,294.86,1.72,N,2,248
20.31111,83.94478,345.01,0.43,0.38,2025-03-27,746,N,VIIRS,n,2,309.2,4.22,D,0,2
26.2729,74.18945,298.59,0.41,0.45,2025-01-27,2022,N,VIIRS,n,2,287.09,0.96,N,2,72
19.11004,73.04144,304.35,0.39,0.44,2025-02-12,2024,N,VIIRS,n,2,294.18,0.91,N,0,9
17.58429,77.21648,340.97,0.4,0.37,2025-03-05,759,N,VIIRS,l,2,314.68,3.38,D,0,2
22.31645,82.56081,330.0,0.41,0.37,2025-02-07,2016,N,VIIRS,n,2,290.12,1.9,N,2,87
23.77934,86.39149,338.22,0.45,0.47,2025-01-30,658,N,VIIRS,n,2,304.91,9.38,D,2,400
16.30292,75.49543,297.72,0.39,0.36,2025-01-05,2037,N,VIIRS,n,2,284.71,0.49,N,0,2
24.61354,85.72507,343.45,0.5,0.41,2025-03-29,710,N,VIIRS,l,2,313.64,4.76,D,0,10
21.9829,83.23122,301.29,0.48,0.4,2025-01-02,1951,N,VIIRS,n,2,288.03,1.2,N,2,69
21.87603,83.49411,304.14,0.59,0.53,2025-02-20,1932,N,VIIRS,n,2,291.33,1.37,N,2,20
20.11597,81.46638,308.97,0.33,0.56,2025-03-04,2048,N,VIIRS,n,2,291.28,0.65,N,0,1
21.77513,83.76455,344.19,0.39,0.37,2025-03-06,741,N,VIIRS,n,2,313.15,5.19,D,0,1
22.04362,83.72838,305.18,0.4,0.37,2025-01-17,2010,N,VIIRS,n,2,287.45,6.38,N,2,440
25.66878,90.29293,340.22,0.39,0.44,2025-03-12,729,N,VIIRS,n,2,291.12,4.6,D,0,1
19.93535,84.30338,308.65,0.5,0.41,2025-03-18,1945,N,VIIRS,n,2,294.06,1.96,N,0,2
25.43493,92.81678,347.57,0.52,0.67,2025-03-27,607,N,VIIRS,n,2,291.6,22.77,D,0,4
23.96827,84.86368,338.23,0.51,0.41,2025-03-27,747,N,VIIRS,n,2,312.26,2.15,D,0,1
24.60196,93.4911,340.73,0.48,0.48,2025-03-07,722,N,VIIRS,n,2,299.14,14.0,D,0,3
23.7848,86.20837,307.19,0.44,0.63,2025-02-27,2040,N,VIIRS,n,2,286.06,1.26,N,2,324
20.81059,78.01559,349.16,0.4,0.37,2025-02-12,754,N,VIIRS,n,2,313.47,4.0,D,0,8
19.2503,82.8849,341.5,0.41,0.37,2025-03-17,734,N,VIIRS,l,2,316.25,5.9,D,0,2
13.53259,79.36432,352.91,0.41,0.37,2025-02-28,751,N,VIIRS,n,2,290.64,11.24,D,0,1
21.73149,83.82223,333.84,0.4,0.37,2025-02-18,741,N,VIIRS,l,2,308.62,2.82,D,0,51
20.07592,80.05748,337.41,0.45,0.39,2025-03-22,740,N,VIIRS,l,2,308.48,2.42,D,0,2
21.756,84.02418,308.15,0.56,0.43,2025-01-27,2023,N,VIIRS,n,2,290.68,2.75,N,2,252
21.67457,82.07966,305.85,0.36,0.57,2025-02-04,1932,N,VIIRS,n,2,294.04,0.87,N,2,83
22.07635,92.67646,347.42,0.48,0.48,2025-03-28,728,N,VIIRS,n,2,303.11,10.82,D,0,3
23.73701,85.01487,315.22,0.63,0.72,2025-03-04,1906,N,VIIRS,n,2,291.56,2.69,N,2,201
21.79052,80.01526,302.59,0.5,0.49,2025-03-04,2048,N,VIIRS,n,2,291.77,0.77,N,0,29
23.16679,82.33273,321.63,0.59,0.7,2025-03-14,1919,N,VIIRS,n,2,294.58,8.07,N,2,64
13.79006,77.18526,342.67,0.34,0.56,2025-02-04,842,N,VIIRS,n,2,307.54,3.31,D,0,1
23.3098,73.14918,342.19,0.44,0.38,2025-03-26,806,N,VIIRS,l,2,313.34,5.22,D,0,1
29.32841,77.30863,325.2,0.52,0.41,2025-01-28,737,N,VIIRS,l,2,295.31,2.43,D,0,1
23.68439,86.39507,316.62,0.37,0.58,2025-01-21,2034,N,VIIRS,n,2,290.9,1.78,N,2,180
18.57579,78.56067,333.81,0.57,0.52,2025-03-14,830,N,VIIRS,l,2,306.21,3.93,D,0,1
23.50047,82.24633,331.97,0.56,0.69,2025-03-14,832,N,VIIRS,l,2,304.2,4.74,D,0,1
19.04809,73.74878,320.78,0.57,0.52,2025-03-06,2011,N,VIIRS,n,2,290.4,2.97,N,0,3
20.39569,80.87447,333.3,0.42,0.61,2025-03-30,831,N,VIIRS,l,2,305.88,2.7,D,0,1
23.77702,86.3943,308.66,0.48,0.4,2025-02-02,2009,N,VIIRS,n,2,296.99,2.44,N,2,400
19.1015,82.16795,305.86,0.78,0.78,2025-01-14,2107,N,VIIRS,n,2,286.1,2.32,N,2,164
20.65309,79.69795,345.38,0.45,0.39,2025-03-06,741,N,VIIRS,n,2,314.09,14.3,D,0,1
21.74538,83.8224,330.15,0.4,0.37,2025-01-07,728,N,VIIRS,l,2,302.7,2.21,D,0,15
18.72201,79.5378,314.1,0.48,0.48,2025-02-19,1952,N,VIIRS,n,2,295.05,2.15,N,2,123
22.87339,86.06255,307.94,0.42,0.61,2025-02-21,1913,N,VIIRS,n,2,289.37,1.2,N,2,89
21.24385,79.22261,307.96,0.45,0.47,2025-03-28,1957,N,VIIRS,n,2,295.56,2.33,N,2,15
14.24698,77.11069,331.14,0.79,0.78,2025-02-15,1928,N,VIIRS,n,2,293.08,10.91,N,0,1
20.90993,71.45979,314.94,0.38,0.58,2025-03-07,2132,N,VIIRS,n,2,295.86,1.37,N,2,105
28.99821,76.62643,325.89,0.49,0.4,2025-01-26,815,N,VIIRS,n,2,293.75,2.25,D,0,2
23.69407,87.11578,303.17,0.39,0.36,2025-02-24,1957,N,VIIRS,n,2,290.36,2.29,N,2,312
22.03444,83.3634,304.63,0.61,0.71,2025-03-30,2059,N,VIIRS,n,2,293.49,2.4,N,2,93
22.57015,92.68044,341.46,0.5,0.49,2025-03-12,728,N,VIIRS,n,2,294.34,12.02,D,0,1
22.04557,83.74029,305.05,0.4,0.37,2025-01-23,1957,N,VIIRS,n,2,290.9,1.28,N,2,28
22.28444,78.98267,353.61,0.41,0.37,2025-03-27,747,N,VIIRS,n,2,322.81,6.4,D,0,1
21.7761,85.01426,336.74,0.39,0.44,2025-03-13,709,N,VIIRS,l,2,309.29,2.28,D,0,2
18.53632,76.5966,338.05,0.53,0.42,2025-02-05,825,N,VIIRS,n,2,306.88,3.68,D,0,1
26.96174,93.15618,333.11,0.39,0.36,2025-03-19,658,N,VIIRS,n,2,296.83,2.98,D,0,1
23.77584,86.36552,334.69,0.35,0.57,2025-01-04,645,N,VIIRS,n,2,300.31,2.95,D,2,162
25.64279,92.56623,342.56,0.53,0.42,2025-03-04,639,N,VIIRS,n,2,297.16,4.88,D,0,1
23.70915,85.40543,300.99,0.39,0.59,2025-03-15,2040,N,VIIRS,n,2,288.87,0.55,N,0,2
23.16637,82.33716,353.67,0.34,0.56,2025-03-08,704,N,VIIRS,n,2,311.2,5.11,D,2,394
23.5623,87.24067,323.91,0.56,0.69,2025-01-26,1900,N,VIIRS,n,2,285.11,3.67,N,2,247
19.62771,73.75895,315.1,0.47,0.39,2025-03-21,2029,N,VIIRS,n,2,290.24,1.46,N,0,1
14.87391,78.05337,317.99,0.53,0.5,2025-02-03,1953,N,VIIRS,n,2,292.46,2.4,N,2,13
14.09867,78.67027,340.77,0.42,0.45,2025-02-18,739,N,VIIRS,l,2,311.5,4.68,D,0,2
29.24521,77.19486,330.04,0.4,0.37,2025-02-17,802,N,VIIRS,n,2,299.14,1.63,D,0,3
24.13255,82.62078,309.53,0.41,0.37,2025-03-17,2003,N,VIIRS,n,2,293.63,1.09,N,0,54
21.83172,83.78498,343.91,0.38,0.36,2025-03-01,735,N,VIIRS,n,2,308.73,5.69,D,0,1
23.63647,85.05386,339.81,0.56,0.43,2025-03-29,710,N,VIIRS,l,2,311.19,6.86,D,0,1
13.99123,77.90334,352.59,0.38,0.59,2025-02-04,842,N,VIIRS,n,2,303.33,3.9,D,0,2
21.76092,84.02158,310.42,0.44,0.46,2025-02-25,1938,N,VIIRS,n,2,294.55,1.99,N,2,252
20.9094,71.45836,310.27,0.48,0.48,2025-02-09,2120,N,VIIRS,n,2,292.64,1.82,N,2,105
25.69705,91.15845,329.88,0.54,0.68,2025-03-16,754,N,VIIRS,n,2,295.64,4.1,D,0,1
22.21343,84.8659,299.82,0.4,0.6,2025-02-27,2041,N,VIIRS,n,2,289.02,1.19,N,2,123
25.54103,93.70506,307.24,0.6,0.53,2025-03-17,2002,N,VIIRS,n,2,290.42,1.86,N,0,2
24.42663,78.19186,345.55,0.44,0.63,2025-02-09,711,N,VIIRS,n,2,307.12,6.09,D,0,1
21.38351,83.37608,353.02,0.41,0.45,2025-03-18,715,N,VIIRS,n,2,311.55,4.61,D,0,1
22.79915,86.08855,303.69,0.57,0.43,2025-02-07,2016,N,VIIRS,n,2,288.5,2.95,N,2,166
22.13081,83.5825,333.02,0.37,0.58,2025-03-19,657,N,VIIRS,n,2,302.73,3.66,D,0,1
22.71029,77.56945,335.24,0.59,0.7,2025-03-29,1938,N,VIIRS,n,2,287.6,3.98,N,0,2
25.75743,76.88766,367.0,0.45,0.39,2025-03-31,813,N,VIIRS,h,2,323.87,15.04,D,0,1
28.24356,77.80007,339.24,0.44,0.39,2025-03-26,808,N,VIIRS,n,2,311.15,3.02,D,0,2
23.76455,86.40492,304.94,0.37,0.58,2025-01-05,2034,N,VIIRS,n,2,289.96,1.64,N,2,481
20.78992,82.90461,351.7,0.46,0.64,2025-03-09,825,N,VIIRS,n,2,305.47,4.97,D,0,3
20.35503,82.55993,303.06,0.39,0.36,2025-03-06,2010,N,VIIRS,n,2,292.56,1.09,N,0,12
19.66154,80.10094,306.51,0.44,0.46,2025-03-15,2042,N,VIIRS,n,2,295.99,1.12,N,0,1
29.64808,79.67422,325.45,0.47,0.4,2025-02-08,731,N,VIIRS,n,2,297.35,3.9,D,0,1
27.60697,95.39967,299.84,0.56,0.43,2025-03-02,1943,N,VIIRS,n,2,285.66,0.58,N,2,36
21.65158,84.11625,335.2,0.38,0.36,2025-01-28,735,N,VIIRS,n,2,304.91,1.81,D,0,1
23.53496,81.82774,338.61,0.46,0.39,2025-03-12,729,N,VIIRS,n,2,311.71,2.38,D,0,6
15.17974,76.657,304.15,0.67,0.74,2025-01-24,2121,N,VIIRS,n,2,291.21,4.1,N,2,187
23.74196,86.42419,302.09,0.32,0.55,2025-02-10,1919,N,VIIRS,n,2,289.83,0.98,N,2,17
22.3844,76.48466,342.49,0.41,0.37,2025-03-15,813,N,VIIRS,n,2,309.78,2.53,D,0,2
23.57248,87.57722,344.75,0.43,0.38,2025-03-29,709,N,VIIRS,n,2,312.99,9.07,D,0,1
21.79921,79.01068,348.83,0.41,0.37,2025-03-11,747,N,VIIRS,n,2,317.17,9.31,D,0,1
17.39106,73.69611,337.7,0.39,0.59,2025-03-22,740,N,VIIRS,n,2,306.02,4.54,D,0,2
25.1567,93.75131,345.21,0.42,0.37,2025-03-09,645,N,VIIRS,n,2,305.23,29.12,D,0,2
23.72218,86.43645,301.33,0.43,0.38,2025-02-14,1944,N,VIIRS,n,2,288.68,1.36,N,2,229
21.72571,80.85424,337.36,0.35,0.57,2025-03-09,825,N,VIIRS,l,2,308.68,2.62,D,0,1
18.81264,82.20332,302.58,0.39,0.59,2025-03-20,2048,N,VIIRS,n,2,292.53,0.8,N,0,4
21.60015,83.00852,330.59,0.5,0.41,2025-01-02,722,N,VIIRS,l,2,303.13,1.85,D,0,2
19.25423,84.4817,318.27,0.42,0.45,2025-03-16,2023,N,VIIRS,n,2,296.11,4.91,N,0,2
15.15032,76.70846,300.63,0.53,0.67,2025-01-08,1940,N,VIIRS,n,2,289.85,0.58,N,2,54
19.07595,82.40939,340.57,0.49,0.4,2025-03-21,759,N,VIIRS,n,2,307.15,3.2,D,0,1
19.97766,80.71522,337.26,0.42,0.38,2025-03-06,741,N,VIIRS,l,2,311.84,5.1,D,0,1
23.61625,86.85992,300.42,0.47,0.64,2025-01-31,1907,N,VIIRS,n,2,288.88,0.77,N,2,19
17.33894,81.62591,340.8,0.41,0.37,2025-03-06,740,N,VIIRS,l,2,312.79,5.99,D,0,1
23.48831,80.78938,347.57,0.45,0.63,2025-03-30,831,N,VIIRS,n,2,313.01,5.63,D,0,4
20.96174,85.16494,309.45,0.4,0.37,2025-01-02,1951,N,VIIRS,n,2,290.34,0.77,N,2,34
21.77518,84.02882,335.98,0.55,0.42,2025-02-12,754,N,VIIRS,n,2,302.33,4.98,D,0,2
22.04524,83.7287,331.48,0.53,0.42,2025-02-28,2022,N,VIIRS,n,2,292.82,7.29,N,2,87
23.02469,92.61246,334.45,0.42,0.38,2025-03-14,651,N,VIIRS,n,2,304.52,19.55,D,0,2
21.76939,78.91411,355.94,0.41,0.37,2025-03-11,747,N,VIIRS,n,2,316.24,8.99,D,0,5
23.66714,86.922,301.43,0.47,0.48,2025-01-14,1925,N,VIIRS,n,2,287.4,0.96,N,2,144
23.30915,93.01196,329.93,0.69,0.74,2025-03-06,601,N,VIIRS,n,2,279.89,10.44,D,0,2
13.39332,79.29915,342.52,0.41,0.37,2025-02-12,752,N,VIIRS,n,2,310.61,5.72,D,0,1
21.75883,83.84398,335.97,0.41,0.37,2025-03-28,728,N,VIIRS,l,2,310.45,3.19,D,2,171
22.11685,80.64656,310.91,0.38,0.36,2025-03-27,2016,N,VIIRS,n,2,289.98,0.74,N,0,1
25.54111,91.23513,298.13,0.4,0.37,2025-02-04,1931,N,VIIRS,n,2,278.39,0.6,N,0,15
28.16452,81.15366,339.96,0.56,0.52,2025-02-11,815,N,VIIRS,n,2,298.45,7.98,D,0,2
17.55292,78.22009,333.04,0.34,0.56,2025-03-03,837,N,VIIRS,n,2,301.1,2.28,D,0,2
26.7562,90.83886,351.59,0.34,0.56,2025-02-18,742,N,VIIRS,n,2,296.37,4.39,D,0,2
16.16794,78.66527,332.96,0.43,0.46,2025-03-09,824,N,VIIRS,l,2,306.02,4.62,D,0,1
13.8146,77.69569,342.74,0.38,0.43,2025-02-07,746,N,VIIRS,n,2,312.76,11.8,D,0,1
24.76487,74.60973,316.94,0.39,0.36,2025-02-11,2041,N,VIIRS,n,2,294.08,1.4,N,2,54
18.17937,80.82443,338.26,0.43,0.38,2025-03-06,740,N,VIIRS,n,2,308.25,5.2,D,0,10
24.18542,82.66245,309.51,0.51,0.5,2025-03-31,2040,N,VIIRS,n,2,290.73,1.47,N,0,11
25.90619,93.40415,334.78,0.49,0.4,2025-03-20,639,N,VIIRS,n,2,300.31,10.22,D,0,1
20.33353,84.13387,304.74,0.42,0.45,2025-03-13,1939,N,VIIRS,n,2,292.41,0.88,N,0,1
21.56612,85.01704,339.75,0.49,0.49,2025-03-08,703,N,VIIRS,n,2,307.2,5.96,D,0,1
20.89929,73.53428,336.01,0.34,0.56,2025-03-06,741,N,VIIRS,l,2,310.73,6.44,D,0,3
23.21479,92.76928,367.0,0.41,0.61,2025-03-06,741,N,VIIRS,l,2,358.2,217.5,D,0,10
17.58413,80.3188,311.67,0.42,0.38,2025-02-12,2024,N,VIIRS,n,2,294.81,1.21,N,2,21
24.14362,94.22178,332.24,0.39,0.36,2025-03-19,657,N,VIIRS,n,2,302.35,11.71,D,0,2
13.29102,78.87308,349.93,0.39,0.36,2025-03-26,803,N,VIIRS,n,2,313.13,6.39,D,0,2
20.79513,85.25224,333.5,0.44,0.46,2025-03-16,2022,N,VIIRS,n,2,289.06,7.13,N,2,87
23.87875,92.49365,337.97,0.51,0.49,2025-02-24,729,N,VIIRS,n,2,294.99,15.91,D,0,1
25.97813,93.38394,332.26,0.39,0.44,2025-03-31,632,N,VIIRS,l,2,302.87,1.75,D,0,1
17.6932,75.74722,334.64,0.53,0.42,2025-01-11,753,N,VIIRS,n,2,299.47,4.75,D,0,1
23.69075,87.0974,306.31,0.37,0.58,2025-02-21,1913,N,VIIRS,n,2,291.94,1.25,N,2,127
26.54198,93.26344,337.33,0.39,0.44,2025-03-31,632,N,VIIRS,n,2,297.75,3.57,D,0,1
23.79101,86.35454,308.75,0.39,0.36,2025-02-19,1950,N,VIIRS,n,2,291.7,1.23,N,2,95
23.67798,86.09389,302.34,0.35,0.56,2025-03-10,2034,N,VIIRS,n,2,291.75,1.02,N,2,228
21.77537,83.82842,302.67,0.46,0.39,2025-03-07,1951,N,VIIRS,n,2,292.18,1.2,N,2,118
22.0457,83.73674,301.38,0.4,0.37,2025-01-17,2010,N,VIIRS,n,2,289.62,1.81,N,2,28
20.76086,85.29957,308.33,0.38,0.36,2025-03-28,1957,N,VIIRS,n,2,297.17,1.02,N,0,83
23.34159,82.31483,298.99,0.6,0.53,2025-03-29,1938,N,VIIRS,n,2,288.6,0.57,N,0,1
25.54613,94.1815,299.94,0.35,0.57,2025-03-05,1847,N,VIIRS,n,2,280.38,1.24,N,0,1
24.1703,82.68163,299.3,0.46,0.39,2025-02-08,1957,N,VIIRS,n,2,285.8,0.5,N,0,18
23.6868,86.39283,330.2,0.47,0.48,2025-01-27,2022,N,VIIRS,n,2,291.4,5.12,N,2,235
23.26975,79.40548,338.54,0.37,0.58,2025-03-14,832,N,VIIRS,n,2,311.98,7.75,D,0,2
21.91528,84.41781,353.44,0.38,0.36,2025-03-17,734,N,VIIRS,n,2,306.38,3.33,D,0,3
24.07796,79.89079,348.11,0.41,0.45,2025-03-31,813,N,VIIRS,n,2,317.09,6.14,D,0,1
21.18052,73.01428,336.37,0.45,0.39,2025-02-10,832,N,VIIRS,l,2,311.29,2.58,D,0,1
17.62837,80.23193,336.68,0.53,0.42,2025-03-31,811,N,VIIRS,n,2,305.45,3.34,D,0,1
15.68495,78.67706,337.31,0.39,0.36,2025-03-21,758,N,VIIRS,l,2,309.32,2.51,D,0,2
21.41655,82.15426,350.27,0.48,0.48,2025-03-18,716,N,VIIRS,n,2,310.82,5.91,D,0,1
22.03989,83.7317,339.81,0.45,0.47,2025-02-09,1939,N,VIIRS,n,2,291.0,5.62,N,2,440
23.49961,92.21572,355.55,0.32,0.55,2025-03-26,625,N,VIIRS,n,2,299.59,21.92,D,0,10
21.96623,85.31256,299.2,0.58,0.7,2025-03-04,1907,N,VIIRS,n,2,287.24,0.84,N,2,56
24.77321,86.57014,352.76,0.45,0.39,2025-03-29,710,N,VIIRS,n,2,317.75,4.48,D,0,7
24.14065,82.6822,299.91,0.52,0.67,2025-01-25,2059,N,VIIRS,n,2,284.8,1.11,N,0,49
15.94273,78.83393,347.7,0.41,0.37,2025-03-16,752,N,VIIRS,n,2,317.18,5.62,D,0,2
25.09626,88.27029,301.09,0.39,0.36,2025-02-14,1944,N,VIIRS,n,2,283.18,0.67,N,0,1
20.67281,80.73284,341.38,0.48,0.4,2025-03-17,734,N,VIIRS,n,2,309.15,4.1,D,0,1
13.19133,76.1273,344.26,0.44,0.39,2025-02-05,823,N,VIIRS,n,2,309.59,5.56,D,0,3
13.45645,77.77458,338.95,0.38,0.44,2025-02-07,745,N,VIIRS,n,2,311.41,2.69,D,0,2
19.96295,79.33314,330.43,0.39,0.36,2025-03-27,2016,N,VIIRS,n,2,297.87,3.17,N,2,31
21.75728,84.02263,341.02,0.55,0.51,2025-03-10,806,N,VIIRS,n,2,311.47,6.09,D,2,252
23.16728,82.34447,320.16,0.41,0.37,2025-02-13,2003,N,VIIRS,n,2,288.31,1.38,N,2,394
24.6649,86.13625,314.14,0.52,0.41,2025-03-27,2015,N,VIIRS,n,2,297.36,3.87,N,0,8
28.7634,79.66576,328.35,0.46,0.47,2025-02-11,815,N,VIIRS,n,2,295.7,1.62,D,0,1
21.43475,72.97733,319.02,0.38,0.36,2025-03-20,2048,N,VIIRS,n,2,293.93,1.34,N,2,14
19.78023,82.26772,343.75,0.43,0.38,2025-02-28,753,N,VIIRS,n,2,311.68,3.93,D,0,1
20.78631,85.26822,303.26,0.38,0.36,2025-01-23,1958,N,VIIRS,n,2,292.9,0.87,N,2,91
15.17895,76.67897,307.6,0.52,0.5,2025-02-21,2056,N,VIIRS,n,2,294.9,2.53,N,2,116
16.95431,74.07644,336.24,0.46,0.39,2025-01-25,831,N,VIIRS,l,2,310.71,1.43,D,0,1
15.85223,74.62501,343.89,0.38,0.36,2025-01-31,818,N,VIIRS,n,2,312.63,2.42,D,0,1
22.36753,87.29819,306.25,0.44,0.46,2025-03-11,2016,N,VIIRS,n,2,294.36,1.62,N,2,163
28.1051,94.43976,348.4,0.37,0.58,2025-03-27,608,N,VIIRS,n,2,290.91,4.2,D,0,1
24.6617,74.63188,308.34,0.5,0.49,2025-03-08,2112,N,VIIRS,n,2,293.49,1.66,N,2,87
23.78393,86.39209,308.25,0.44,0.38,2025-03-18,1944,N,VIIRS,n,2,295.36,1.63,N,2,400
19.84135,77.49107,300.65,0.39,0.36,2025-03-05,2029,N,VIIRS,n,2,288.61,0.46,N,0,3
21.24697,76.9337,331.47,0.62,0.71,2025-01-24,710,N,VIIRS,n,2,298.43,6.75,D,0,1
23.57818,77.39252,350.51,0.54,0.68,2025-03-29,710,N,VIIRS,n,2,310.02,7.16,D,0,1
29.12352,75.77523,300.38,0.58,0.52,2025-03-22,2008,N,VIIRS,n,2,289.55,1.64,N,2,20
24.11568,86.85825,307.17,0.39,0.36,2025-03-07,1950,N,VIIRS,n,2,289.73,1.04,N,2,132
23.84045,84.94949,301.32,0.39,0.36,2025-02-24,1957,N,VIIRS,n,2,288.07,0.71,N,2,64
22.04422,83.73332,331.5,0.36,0.57,2025-01-30,657,N,VIIRS,n,2,299.82,3.47,D,2,440
23.66839,86.09391,307.75,0.4,0.37,2025-03-23,1950,N,VIIRS,n,2,291.22,1.27,N,2,85
23.82953,84.93353,345.22,0.4,0.37,2025-02-19,723,N,VIIRS,n,2,308.13,5.31,D,2,162
22.42838,82.74773,338.53,0.51,0.41,2025-03-07,722,N,VIIRS,l,2,313.18,11.72,D,0,2
24.15543,82.56836,331.26,0.38,0.43,2025-03-21,800,N,VIIRS,n,2,296.38,1.21,D,0,48
19.71871,84.26128,316.46,0.4,0.45,2025-03-13,1939,N,VIIRS,n,2,296.0,1.2,N,0,7
19.88013,78.75743,305.3,0.41,0.37,2025-02-17,2030,N,VIIRS,n,2,293.75,1.44,N,0,1
23.81801,82.12134,345.11,0.44,0.46,2025-03-26,806,N,VIIRS,n,2,311.06,3.79,D,0,1
9.47394,77.09682,332.41,0.58,0.52,2025-02-20,841,N,VIIRS,n,2,306.03,6.55,D,0,1
22.01446,77.3675,350.07,0.42,0.45,2025-03-25,825,N,VIIRS,n,2,318.49,8.5,D,0,1
18.10308,80.11897,331.99,0.4,0.37,2025-02-17,759,N,VIIRS,l,2,304.05,1.49,D,0,2
21.37107,84.84071,305.5,0.43,0.38,2025-03-06,2010,N,VIIRS,n,2,293.78,1.33,N,0,2
24.20184,80.8018,303.6,0.39,0.36,2025-02-23,2016,N,VIIRS,n,2,289.01,1.08,N,2,13
22.3637,87.30263,320.48,0.55,0.43,2025-02-18,2010,N,VIIRS,n,2,291.14,3.01,N,2,92
21.66739,84.62696,337.85,0.41,0.37,2025-03-06,741,N,VIIRS,l,2,311.49,4.42,D,0,2
25.44131,93.99265,337.83,0.38,0.36,2025-02-10,652,N,VIIRS,n,2,303.46,28.58,D,0,2
21.46671,82.73648,333.31,0.34,0.56,2025-03-08,703,N,VIIRS,l,2,307.47,2.68,D,0,2
25.95923,93.32359,337.79,0.48,0.4,2025-03-29,710,N,VIIRS,n,2,301.05,5.03,D,0,2
23.12837,92.46426,279.11,0.6,0.71,2025-03-11,607,N,VIIRS,l,2,302.43,80.05,D,0,10
23.48837,87.77625,332.89,0.47,0.4,2025-01-19,704,N,VIIRS,n,2,302.29,6.95,D,0,1
18.7666,82.11231,324.24,0.48,0.4,2025-03-16,2023,N,VIIRS,n,2,296.99,2.45,N,0,7
20.97075,85.15475,301.56,0.44,0.63,2025-01-10,2041,N,VIIRS,n,2,288.11,0.82,N,2,70
22.45991,75.91583,336.1,0.44,0.39,2025-03-20,819,N,VIIRS,l,2,308.58,1.73,D,0,1
21.56599,82.77519,331.01,0.43,0.62,2025-03-19,657,N,VIIRS,n,2,300.9,1.87,D,0,1
25.68042,93.87827,300.62,0.39,0.36,2025-03-08,1931,N,VIIRS,n,2,285.53,0.6,N,0,2
18.15439,80.23696,310.78,0.35,0.57,2025-03-13,1939,N,VIIRS,n,2,296.16,2.31,N,0,7
18.97295,78.21066,331.64,0.44,0.39,2025-03-15,812,N,VIIRS,l,2,305.87,2.4,D,0,1
18.46335,78.46194,346.69,0.41,0.37,2025-03-16,753,N,VIIRS,n,2,312.83,4.25,D,0,2
21.7586,83.84405,329.27,0.4,0.37,2025-03-12,1957,N,VIIRS,n,2,296.76,1.49,N,2,171
22.20711,72.83479,333.24,0.56,0.69,2025-02-24,910,N,VIIRS,n,2,304.12,4.11,D,0,1
26.76316,83.20088,295.99,0.49,0.65,2025-01-09,2059,N,VIIRS,n,2,283.17,1.06,N,2,90
22.208,84.87006,301.54,0.39,0.36,2025-02-24,1957,N,VIIRS,n,2,291.31,0.9,N,2,123
23.67628,86.3986,309.5,0.47,0.4,2025-03-06,2009,N,VIIRS,n,2,296.68,3.02,N,2,180
17.17417,78.9613,341.05,0.41,0.37,2025-02-22,805,N,VIIRS,l,2,312.96,6.79,D,0,1
20.9685,85.16808,309.73,0.45,0.47,2025-01-19,1932,N,VIIRS,n,2,291.04,1.6,N,2,273
23.76209,86.40462,304.86,0.41,0.45,2025-02-20,1932,N,VIIRS,n,2,292.05,1.65,N,2,481
23.80512,84.842,301.2,0.43,0.38,2025-03-07,1950,N,VIIRS,n,2,286.24,0.98,N,2,78
16.60228,78.64066,337.1,0.38,0.59,2025-02-19,721,N,VIIRS,n,2,306.37,2.34,D,0,1
17.52222,76.9687,345.24,0.38,0.36,2025-02-06,805,N,VIIRS,n,2,313.12,3.03,D,0,2
21.91995,83.35222,336.5,0.33,0.55,2025-02-11,813,N,VIIRS,n,2,306.16,4.83,D,2,390
23.77656,86.36214,308.52,0.39,0.36,2025-02-24,1957,N,VIIRS,n,2,293.16,1.35,N,2,72
22.36245,87.01698,302.17,0.54,0.68,2025-01-10,2041,N,VIIRS,n,2,285.46,1.58,N,2,143
27.2452,92.49912,332.72,0.44,0.39,2025-03-25,645,N,VIIRS,n,2,299.3,3.77,D,0,2
24.14221,82.63445,328.81,0.35,0.57,2025-01-03,1931,N,VIIRS,n,2,285.5,2.29,N,0,19
12.41895,77.7205,349.36,0.42,0.45,2025-03-14,829,N,VIIRS,n,2,315.4,4.5,D,0,3
25.64064,90.95837,337.8,0.4,0.37,2025-03-19,657,N,VIIRS,n,2,303.32,2.59,D,0,1
23.689,87.12424,299.79,0.41,0.61,2025-01-21,2034,N,VIIRS,n,2,287.91,0.98,N,2,312
19.04754,80.63743,341.47,0.39,0.44,2025-03-15,812,N,VIIRS,n,2,310.89,7.73,D,0,2
31.61962,74.43066,295.23,0.36,0.57,2025-03-06,2007,N,VIIRS,n,2,282.1,0.31,N,2,15
27.28215,93.38928,355.51,0.46,0.47,2025-03-26,626,N,VIIRS,n,2,295.0,11.68,D,0,1
13.43828,76.72977,337.99,0.39,0.44,2025-02-10,829,N,VIIRS,n,2,310.33,2.09,D,0,1
